Index,dG_prime_kJ_mol,sigma_kJ_mol,estimable,spontaneous_point,spontaneous_95
134_0,-26.17027763496742,3.7463383074112966,True,True,True
136_0,-34.89859682004624,3.7145914954722423,True,True,True
138_0,-26.17027763496742,3.7463383074112966,True,True,True
140_0,-34.89859682004624,3.7145914954722423,True,True,True
142_0,-26.17027763496742,3.7463383074112966,True,True,True
144_0,-34.89859682004624,3.7145914954722423,True,True,True
146_0,-24.168835473458557,3.7566251080241204,True,True,True
148_0,-34.89859682004624,3.7145914954722423,True,True,True
150_0,-26.170277634967533,3.7463383074112966,True,True,True
152_0,-34.89859682004635,3.7145914954722423,True,True,True
154_0,-34.89559331393434,3.7145914954722428,True,True,True
156_0,298.3766806302919,100000.000101378,False,False,False
158_0,301.40029905425376,100000.00008918784,False,False,False
160_0,301.40030996591395,100000.00008918784,False,False,False
162_0,301.40030996591395,100000.00008918784,False,False,False
164_0,301.40030996591395,100000.00008918784,False,False,False
165_0,301.40030996591395,100000.00008918784,False,False,False
166_0,301.40030996591395,100000.00008918784,False,False,False
167_0,301.40030996591395,100000.00008918784,False,False,False
169_0,301.40030996591383,100000.00008918784,False,False,False
171_0,301.4003099659137,100000.00008918784,False,False,False
173_0,301.4003099659137,100000.00008918784,False,False,False
175_0,301.40030996591383,100000.00008918784,False,False,False
177_0,-83.87920152706025,2.4646250843572943,True,True,True
179_0,-61.104951832743495,1.6338024626802503,True,True,True
181_0,301.40027921268154,100000.00008918784,False,False,False
183_0,301.40027921268154,100000.00008918784,False,False,False
185_0,301.40027921268154,100000.00008918784,False,False,False
187_0,301.40027921268154,100000.00008918784,False,False,False
189_0,301.40027921268154,100000.00008918784,False,False,False
191_0,301.40027921268154,100000.00008918784,False,False,False
193_0,301.40027921268154,100000.00008918784,False,False,False
195_0,301.40027921268154,100000.00008918784,False,False,False
197_0,301.40027921268154,100000.00008918784,False,False,False
199_0,301.4002799664819,100000.00008918784,False,False,False
201_0,-91.59184078029057,6.863855719702931,True,True,True
201_1,-91.59184078029057,6.863855719702931,True,True,True
203_0,-71.83669159352792,6.902105105693943,True,True,True
203_1,-71.83669159352792,6.902105105693943,True,True,True
205_0,-10.72778614335084,1.7581471621982618,True,True,True
205_1,-10.72778614335084,1.7581471621982618,True,True,True
206_0,-371.9105916791822,100000.00009190453,False,False,False
207_0,-26.170194862339372,3.7463383074112966,True,True,True
208_0,-26.167274128855524,3.746338307411297,True,True,True
210_0,-26.17027763496742,3.7463383074112966,True,True,True
212_0,-26.17027763496742,3.7463383074112966,True,True,True
214_0,-26.17027763496742,3.7463383074112966,True,True,True
216_0,-26.17027763496742,3.7463383074112966,True,True,True
216_1,-26.17027763496742,3.7463383074112966,True,True,True
218_0,-26.170277634967533,3.7463383074112966,True,True,True
219_0,-41.014262475200894,1.24685410860712,True,True,True
220_0,-41.014262475200894,1.24685410860712,True,True,True
221_0,-102.67189883701411,7.970492757049206,True,True,True
222_0,-39.01282031369203,1.2616238877207056,True,True,True
223_0,-41.01417970257279,1.24685410860712,True,True,True
224_0,-41.01417970257279,1.24685410860712,True,True,True
225_0,-41.01417970257279,1.24685410860712,True,True,True
226_0,-41.01417970257279,1.24685410860712,True,True,True
227_0,-45.40456048444378,1.4156030322241335,True,True,True
228_0,-39.01273754106404,1.2616238877207056,True,True,True
229_0,-41.01426247520095,1.24685410860712,True,True,True
230_0,-41.01426247520095,1.24685410860712,True,True,True
231_0,-41.01426247520095,1.24685410860712,True,True,True
232_0,-41.01426247520095,1.24685410860712,True,True,True
233_0,-45.40449941646813,1.4156030322241335,True,True,True
234_0,-39.01282031369209,1.2616238877207056,True,True,True
235_0,-41.014262475201065,1.24685410860712,True,True,True
236_0,-41.014262475201065,1.24685410860712,True,True,True
