Index,dG_prime_kJ_mol,sigma_kJ_mol,estimable,spontaneous_point,spontaneous_95
601_0,-41.014262475200894,1.24685410860712,True,True,True
602_0,-41.014262475201065,1.24685410860712,True,True,True
604_0,-41.014262475201065,1.24685410860712,True,True,True
605_0,-41.014262475201065,1.24685410860712,True,True,True
606_0,-41.014262475201065,1.24685410860712,True,True,True
607_0,-41.014262475201065,1.24685410860712,True,True,True
608_0,-39.01282031369209,1.2616238877207056,True,True,True
609_0,-41.014262475201065,1.24685410860712,True,True,True
610_0,-45.40449941646824,1.4156030322241335,True,True,True
611_0,-39.0127858081172,1.2616238877207056,True,True,True
612_0,-45.404467138772304,1.4156030322241335,True,True,True
613_0,-33.57199260814636,2.1327148547790293,True,True,True
614_0,-39.96367328814026,2.091272254832594,True,True,True
615_0,-45.404515289671565,1.4156030322241335,True,True,True
616_0,-41.014251563540824,1.24685410860712,True,True,True
617_0,-39.01280940203196,1.2616238877207056,True,True,True
618_0,-48.696820118030644,4.318589609706014,True,True,True
619_0,-39.80872243527949,1.3666659330361612,True,True,True
620_0,-41.014153839460874,1.24685410860712,True,True,True
621_0,-39.01279884906944,1.2616238877207056,True,True,True
622_0,-41.01440404314707,1.24685410860712,True,True,True
623_0,-45.40452090467713,1.4156030322241335,True,True,True
624_0,-39.01282031369209,1.2616238877207053,True,True,True
625_0,-45.40449941646824,1.4156030322241335,True,True,True
627_0,-41.01426247520095,1.24685410860712,True,True,True
629_0,-41.01426247520095,1.24685410860712,True,True,True
631_0,-36.928488368839965,1.4003928194704374,True,True,True
632_0,-34.9270462073311,1.425242090044268,True,True,True
633_0,-34.927046207331045,1.4252420900442677,True,True,True
634_0,-34.927046207331045,1.4252420900442677,True,True,True
635_0,-39.01282031369203,1.2616238877207053,True,True,True
636_0,-36.928488368839794,1.4003928194704376,True,True,True
637_0,-45.404499416468184,1.4156030322241335,True,True,True
638_0,-39.01282031369209,1.2616238877207053,True,True,True
639_0,-45.40449941646824,1.4156030322241335,True,True,True
640_0,-36.928488368839965,1.4003928194704374,True,True,True
641_0,323.49242539286826,100000.00008752718,False,False,False
642_0,-45.40454782932494,1.4156030322241335,True,True,True
644_0,-41.0142312667204,1.24685410860712,True,True,True
646_0,321.49098323135945,100000.00008802272,False,False,False
648_0,321.49098323135945,100000.00008802272,False,False,False
650_0,321.49098323135945,100000.00008802272,False,False,False
652_0,-41.014262475201065,1.24685410860712,True,True,True
653_0,-41.014262475201065,1.24685410860712,True,True,True
655_0,-41.014262475201065,1.24685410860712,True,True,True
657_0,-41.014262475201065,1.24685410860712,True,True,True
658_0,-39.01282031369209,1.2616238877207056,True,True,True
659_0,-41.014262475201065,1.24685410860712,True,True,True
660_0,-45.40449941646824,1.4156030322241335,True,True,True
662_0,-41.014262475201065,1.24685410860712,True,True,True
664_0,-51.68840052464748,2.2717603424587565,True,True,True
666_0,-51.68840052464748,2.2717603424587565,True,True,True
668_0,-65.87766239049739,2.334296092504949,True,True,True
670_0,-51.68840052464748,2.2717603424587565,True,True,True
672_0,-2.296788003128654,1.9554233999038124,True,True,False
674_0,-0.43158880879664707,1.4927180897404106,True,True,False
675_0,39.01280301989857,1.2616238877207053,True,False,False
676_0,47.04709570379191,1.9640235972640687,True,False,False
677_0,41.014262475200894,1.24685410860712,True,False,False
678_0,39.01282031369203,1.2616238877207056,True,False,False
679_0,39.0127858081172,1.2616238877207056,True,False,False
680_0,41.014262475200894,1.24685410860712,True,False,False
681_0,102.67189883701417,7.970492757049206,True,False,False
682_0,43.233938083918815,1.75662726549929,True,False,False
684_0,-1.453541571688902,1.1070389810184753,True,True,False
686_0,-1.4535415716890157,1.1070389810184753,True,True,False
688_0,-7.270526535190811,0.9955871885184088,True,True,True
690_0,-7.420746665763545,1.5136204604092138,True,True,True
692_0,-7.420746665763545,1.5136204604092136,True,True,True
693_0,-12.278472343597741,3.2892758517675222,True,True,True
694_0,-12.278472343597741,3.2892758517675222,True,True,True
696_0,-4.30506681388249,1.2743596154176655,True,True,True
698_0,-4.155446263761974,0.7108983402116479,True,True,True
700_0,-10.122051777384513,1.5938703617213432,True,True,True
702_0,-7.006371925503345,1.5166983789025281,True,True,True
703_0,1.6043342941511582,1.8237228261692395,True,False,False
705_0,23.55530616312825,2.6682890239076595,True,False,False
707_0,23.705540954835953,2.2725273521801634,True,False,False
709_0,-338.7999917434373,100000.00009051108,False,False,False
711_0,20.854015712642592,2.4847877070866766,True,False,False
713_0,-341.50129685563127,100000.00011034083,False,False,False
715_0,-344.3525351055387,100000.00014459739,False,False,False
