Generation	Smiles	Inchi	Energy	cLogP	cLogS	H-Acceptors	H-Donors	Polar Surface Area	Druglikeness	No. Heteroatoms 	VDW Volume	Molecular Weight	Molecular Formula	No. Carbons	No. Hydrogens	No. Oxygens	Heteroatoms/Carbons	H/C	O/C	ESOL
G4	C(C(C=O)(C(CCO)O)O)=O	JJMHBWKTAFYLCS	61.5459	-2.5273	-0.014	5	3	94.83	-3.7789	5	154.43	162.05282342	C6H10O5	6	10	5	0.8333333333333334	1.6666666666666667	0.8333333333333334	0.7943070996310865
G4	C(C(CO)C(CCO)O)(O)=O	BNSJTYSOIMPUHL	-9.93901	-1.5928	-0.016	5	4	97.99	-1.4789	5	160.61	164.068473484	C6H12O5	6	12	5	0.8333333333333334	2.0	0.8333333333333334	0.36252106401623563
G4	C(C(C(C)O)C(CCO)O)(O)=O	CNIVEBQALVPIIV	-5.75195	-1.2335	-0.394	5	4	97.99	-2.1128	5	176.06	178.084123548	C7H14O5	7	14	5	0.7142857142857143	2.0	0.7142857142857143	-0.018392228191231964
G4	C(C(CO)C(C=O)O)(O)=O	KYFNWLBWNQPYTA	-18.0269	-2.2595	0.039	5	3	94.83	-2.5661	5	133.03	148.037173356	C5H8O5	5	8	5	1.0	1.6	1.0	0.6012732421319765
G4	C(C(C(C)O)C(C=O)O)(O)=O	AXHUKHDFYVXKAV	-13.353	-1.9002	-0.339	5	3	94.83	-3.1164	5	150.17	162.05282342	C6H10O5	6	10	5	0.8333333333333334	1.6666666666666667	0.8333333333333334	0.22035994992450855
G4	C(C(CO)C(C=CC)O)(O)=O	XSRYKUVOMKJBOW	-22.0483	-0.4639	-0.565	4	3	77.76	-2.4815	4	161.65	160.073558864	C7H12O4	7	12	4	0.5714285714285714	1.7142857142857142	0.5714285714285714	-0.49989050598087337
G4	C(C(CO)C(CC=C)O)(O)=O	QSNKZGIUZYBQKP	-1.44707	-0.3972	-0.732	4	3	77.76	-2.3589	4	163.35	160.073558864	C7H12O4	7	12	4	0.5714285714285714	1.7142857142857142	0.5714285714285714	-0.4964389604149154
G4	C(C(C(O)=O)C(C=CC)O)(O)=O	JDOSZXDQVDXIIY	-50.8317	-0.8135	-0.547	5	3	94.83	-6.7309	5	159.81	174.05282342	C7H10O5	7	10	5	0.7142857142857143	1.4285714285714286	0.7142857142857143	-0.6608289625749165
G4	C(C(C(O)=O)C(CC=C)O)(O)=O	GFUKAKMRSFZEGL	-32.6656	-0.7468	-0.714	5	3	94.83	-6.5956	5	162.64	174.05282342	C7H10O5	7	10	5	0.7142857142857143	1.4285714285714286	0.7142857142857143	-0.6573774170089589
G4	C(C(C=O)(C(C=CC)O)O)(O)=O	ZSHUDCSWYLBEJE	78.2088	-1.5357	-0.33	5	3	94.83	-3.356	5	165.2	174.05282342	C7H10O5	7	10	5	0.7142857142857143	1.4285714285714286	0.7142857142857143	-0.08914668011055141
G4	C(C(C=O)(C(CC=C)O)O)(O)=O	HIICIUGOLYFMTA	94.2517	-1.469	-0.497	5	3	94.83	-3.314	5	165.63	174.05282342	C7H10O5	7	10	5	0.7142857142857143	1.4285714285714286	0.7142857142857143	-0.0856951345445934
G4	C(C(CO)(C(C=CC)O)O)(O)=O	ALRHKTNFEOJOBG	67.9898	-1.3234	-0.115	5	4	97.99	-1.1075	5	174.26	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.05074956673896344
G4	C(C(CO)(C(CC=C)O)O)(O)=O	SRLXKWLYRGDXAG	82.2366	-1.2567	-0.282	5	4	97.99	-1.0722	5	174.53	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.05420111230492077
G4	C(C(CO)(C(C)O)C(C)O)=O	SEJHSGJRNLSWPY	362.96	-0.9848	-0.534	4	3	77.76	-4.4897	4	169.62	162.089208928	C7H14O4	7	14	4	0.5714285714285714	2.0	0.5714285714285714	-0.000801564012661321
G4	C(C(C=O)(CO)C(C)O)(O)=O	VXMKPNPVBWXRGE	-26.4257	-1.6937	-0.138	5	3	94.83	-3.4461	5	150.31	162.05282342	C6H10O5	6	10	5	0.8333333333333334	1.6666666666666667	0.8333333333333334	0.21917327160076303
G4	C(C(C(CO)(C(C)O)O)=O)=O	QXNBDJLJYBWPNZ	78.416	-2.4413	0.042	5	3	94.83	-1.8889	5	156.76	162.05282342	C6H10O5	6	10	5	0.8333333333333334	1.6666666666666667	0.8333333333333334	0.7908555540651288
G4	C(C(C=O)(C(C)O)C(C)O)(O)=O	SODMLKBARQMNGJ	318.382	-1.3344	-0.516	5	3	94.83	-3.5447	5	173.59	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	-0.16174002060670437
G4	C(C(C(C(C)O)(C(C)O)O)=O)=O	RBWCZPPHGAJVCG	431.013	-2.082	-0.336	5	3	94.83	-1.8348	5	174.31	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.4099422618576609
G4	C(C(C(C)O)(C(C)O)O)(O)=O	WLVXBTGCWPKRDE	408.853	-1.6207	-0.181	5	4	97.99	0.79033	5	159.27	164.068473484	C6H12O5	6	12	5	0.8333333333333334	2.0	0.8333333333333334	0.2511161129994873
G4	C(C(C=O)(C(C)O)O)(O)=O	OMMASMGERWKUAP	71.5428	-2.1923	-0.018	5	3	94.83	-1.4683	5	136.07	148.037173356	C5H8O5	5	8	5	1.0	1.6	1.0	0.49213315835744037
G4	C(C(C(C)=O)(CO)C(C)O)(O)=O	GDWLDGLRDDRJJC	324.643	-1.1533	-0.352	5	3	94.83	-3.5997	5	169.92	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	-0.16292669893045
G4	C(C(C=O)(C(CC(C)O)O)O)=O	WGKGJYUOHKJVTI	64.3351	-2.168	-0.392	5	3	94.83	-5.0575	5	173.03	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.41339380742361886
G4	C(C(CO)(CO)C(C)O)=O	BFLQFEWZGKLNGX	17.5377	-1.3441	-0.156	4	3	77.76	-5.9397	4	153.13	148.073558864	C6H12O4	6	12	4	0.6666666666666666	2.0	0.6666666666666666	0.38011172819480676
G4	C(C(C=O)(CO)CO)(O)=O	BPPBPOPCAHKSBW	-27.913	-2.053	0.24	5	3	94.83	-4.6733	5	134.24	148.037173356	C5H8O5	5	8	5	1.0	1.6	1.0	0.6000865638082311
G4	C(C(C(CO)(CO)O)=O)=O	DUEDDDYTTVKSHS	450.025	-2.8006	0.42	5	3	94.83	-3.2607	5		148.037173356	C5H8O5	5	8	5	1.0	1.6	1.0	1.1717688462725964
G4	C(C(C=O)(CO)O)(O)=O	ZUYFEYYDOCZZDD	54.3677	-2.5516	0.36	5	3	94.83	-1.6395	5	115.04	134.021523292	C4H6O5	4	6	5	1.25	1.5	1.25	0.873046450564908
G4	C(C(C(C)=O)(CO)CO)(O)=O	DJMBOVTUIISYCU	-16.0109	-1.5126	0.026	5	3	94.83	-4.0515	5	151.64	162.05282342	C6H10O5	6	10	5	0.8333333333333334	1.6666666666666667	0.8333333333333334	0.21798659327701772
G4	C(C(C)(C(CCO)O)O)(O)=O	GYXCKNDOPCDENX	44.5413	-1.5256	-0.073	5	4	97.99	1.0898	5	159.54	164.068473484	C6H12O5	6	12	5	0.8333333333333334	2.0	0.8333333333333334	0.2533809802416995
G4	C(C(C)(C(C=O)O)O)(O)=O	DLXFNRJKAZJAFH	50.1465	-2.1923	-0.018	5	3	94.83	0.13837	5	135.3	148.037173356	C5H8O5	5	8	5	1.0	1.6	1.0	0.49213315835744037
G4	C(C(C)(C(C=CC)O)O)(O)=O	PKGZHLFQFYROSI	804.038	-0.3967	-0.622	4	3	77.76	0.15046	4	153.51	160.073558864	C7H12O4	7	12	4	0.5714285714285714	1.7142857142857142	0.5714285714285714	-0.6090305897554096
G4	C(C(C)(C(CC=C)O)O)(O)=O	QPEYYPJCVVQQTA	57.034	-0.33	-0.789	4	3	77.76	0.2467	4	164.99	160.073558864	C7H12O4	7	12	4	0.5714285714285714	1.7142857142857142	0.5714285714285714	-0.6055790441894515
G4	C(C(CO)=O)(C(C)(C(C)O)O)=O	IWSPALBOAXKEBZ	448.393	-1.9009	-0.172	5	3	94.83	-1.6141	5	176.01	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.40875558353391517
G4	C(C(C)(C(C)O)O)(O)=O	AOWPAWLEXIYETE	375.865	-1.0533	-0.31	4	3	77.76	1.7275	4	131.76	134.0579088	C5H10O4	5	10	4	0.8	2.0	0.8	-0.027750751287417677
G4	C(C(C)(C(CC(C)O)O)O)(O)=O	QTTBKHFDZQLJKF	1156.01	-1.1663	-0.451	5	4	97.99	-0.34947	5	161.54	178.084123548	C7H14O5	7	14	5	0.7142857142857143	2.0	0.7142857142857143	-0.12753231196576856
G4	C(CO)(C(CO)(CC=O)O)=O	SJBUHQRXFGPPFF	55.9255	-2.3462	0.15	5	3	94.83	-3.0521	5	153.03	162.05282342	C6H10O5	6	10	5	0.8333333333333334	1.6666666666666667	0.8333333333333334	0.7931204213073412
G4	C(C(CO)=O)(C(CO)(C)O)=O	WUUSBFDWKWXPNW	86.6593	-2.2602	0.206	5	3	94.83	-5.2605	5	153.77	162.05282342	C6H10O5	6	10	5	0.8333333333333334	1.6666666666666667	0.8333333333333334	0.7896688757413832
G4	C(C(C(CCO)O)O)(O)=O	SJXSBTISVFRFLJ	35.4044	-1.9062	0.036	5	4	97.99	-0.34654	5	141.68	150.05282342	C5H10O5	5	10	5	1.0	2.0	1.0	0.6354809507729127
G4	C(C(C(C=CC)O)O)(O)=O	AVEGWPDBPGRVRZ	36.2894	-0.7773	-0.513	4	3	77.76	-1.2334	4	143.39	146.0579088	C6H10O4	6	10	4	0.6666666666666666	1.6666666666666667	0.6666666666666666	-0.2269306192241963
G4	C(C(C(CC=C)O)O)(O)=O	ACRUNOQUSOPTGG	55.6878	-0.7106	-0.68	4	3	77.76	-1.1935	4	143.42	146.0579088	C6H10O4	6	10	4	0.6666666666666666	1.6666666666666667	0.6666666666666666	-0.2234790736582383
G4	C(C(C(C(O)=O)=C)O)(O)=O	KPFMFSPIKINDFZ	0.526695	-1.2675	-0.138	5	3	94.83	-3.1982	5	123.59	146.021523292	C5H6O5	5	6	5	1.0	1.2	1.0	-0.006955783610771725
G4	C(C(C=CC(C)O)(CO)O)(O)=O	UJDBKWGRRPFUPK	57.4853	-1.3234	-0.115	5	4	97.99	0.42713	5	174.11	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.05074956673896322
G4	C(C(C=CC(C)O)O)(O)=O	QOBYOZMARPIIMR	23.5114	-0.7773	-0.513	4	3	77.76	-0.4037	4	144.06	146.0579088	C6H10O4	6	10	4	0.6666666666666666	1.6666666666666667	0.6666666666666666	-0.2269306192241963
G4	C(C(C=CC(O)=O)O)(O)=O	WINVQJYTQKTGKZ	-5.46616	-1.4862	-0.117	5	3	94.83	1.2058	5	126.49	146.021523292	C5H6O5	5	6	5	1.0	1.2	1.0	-0.006955783610771725
G4	C(C(C(C=C)O)O)(O)=O	CTDSCESRMWRTFJ	39.3161	-1.165	-0.41	4	3	77.76	-3.3954	4	126.26	132.042258736	C5H8O4	5	8	4	0.8	1.6	0.8	0.15516935130701717
G4	C=C(C(O)=O)C(CO)O	OIWJREZAJZVGQN	19.1277	-0.9179	-0.156	4	3	77.76	-4.691	4	124.98	132.042258736	C5H8O4	5	8	4	0.8	1.6	0.8	0.15398267298327142
G4	CC(C(CO)(CO)O)O	IIRXMBLCRXWDDC	83.7054	-1.6304	0.179	4	4	80.92	-2.4847	4	139.54	136.073558864	C5H12O4	5	12	4	0.8	2.4	0.8	0.7929678618009982
G4	CC(CC(C(CO)O)O)O	ZEKWQLHICZNVNQ	45.4553	-1.1973	-0.36	4	4	80.92	-3.5178	4	157.44	150.089208928	C6H14O4	6	14	4	0.6666666666666666	2.3333333333333335	0.6666666666666666	0.4155061151594882
G4	CC(C(CO)(C(C)O)O)O	AIEBLQRAWOTNEJ	413.646	-1.2711	-0.199	4	4	80.92	-1.0347	4	158.66	150.089208928	C6H14O4	6	14	4	0.6666666666666666	2.3333333333333335	0.6666666666666666	0.4120545695935303
G4	C(CC(C(CO)O)O)(O)=O	VBUWJOHKCBQXNU	16.3526	-1.9062	0.036	5	4	97.99	0.95583	5	141.89	150.05282342	C5H10O5	5	10	5	1.0	2.0	1.0	0.6354809507729127
G4	C(CO)(C(C(CO)O)O)=O	ZAQJHHRNXZUBTE	93.3251	-2.6096	0.366	5	4	97.99	1.085	5	141.19	150.05282342	C5H10O5	5	10	5	1.0	2.0	1.0	1.312851771445856
G4	C(C(CO)(C(CO)O)O)=O	XUSNIIKGKKSRDZ	80.7766	-2.7694	0.471	5	4	97.99	-2.7515	5	142.77	150.05282342	C5H10O5	5	10	5	1.0	2.0	1.0	1.312851771445856
G4	C(C(CO)O)O	PEDCQBHIVMGVHV	34.6111	-1.4436	0.159	3	3	60.69	-3.0756	3	92.853	92.047344116	C3H8O3	3	8	3	1.0	2.6666666666666665	1.0	0.8962009680453066
G4	C(C(CO)C(CO)O)(O)=O	XVRXNIIFKJXXOQ	6.83786	-2.0472	0.254	5	4	97.99	-0.33047	5	140.06	150.05282342	C5H10O5	5	10	5	1.0	2.0	1.0	0.7411694889814906
G4	C(C(CO)(CCO)O)(O)=O	CSKCBUCURXHNJN	31.3064	-1.8849	0.305	5	4	97.99	-4.7369	5	143.04	150.05282342	C5H10O5	5	10	5	1.0	2.0	1.0	0.6342942724491674
G4	C(C1C(C)OC(CO)(C1O)O)=O	IOFATTLROSOTQZ	50.0885	-1.864	-0.392	5	3	86.99	-1.7424	5	170.05	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.3919882288358657
G4	C(C1C(C)OC(C1(CO)O)O)=O	UFEGWLKYJGDQDX	28.0182	-1.8303	-0.254	5	3	86.99	-1.5116	5	168.57	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.3919882288358657
G4	C(C1(COC(C1C(C)O)O)O)=O	SUPAEBYWRQYQGP	363.454	-1.7957	-0.254	5	3	86.99	-3.0684	5	167.72	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.39198822883586526
G4	C1(C(O)OC(CC(C)O)C1O)=O	ZYVZWKWKXTXWJN	387.159	-1.1533	-0.577	5	3	86.99	-2.1893	5	166.71	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.2862996906272871
G4	C(C1C(O)OC(C)CC1O)(O)=O	SHGCEXUUUYUZGV	283.056	-0.9969	-0.689	5	3	86.99	1.7704	5	164.93	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	-0.28883413740303615
G4	C1(COC(C(C(C)O)C1O)O)=O	FKSLPDNLQGMDSR	788.811	-1.3211	-0.359	5	3	86.99	0.066977	5	164.68	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.3885366832699077
G4	C(C1(C(C(CC(C)O1)O)O)O)=O	JIBJBVAGDFZGDM	81.3679	-1.7167	-0.61	5	3	86.99	-0.068789	5	168.64	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.2828481450613291
G4	C(C1(CC(O)OC(C)C1)O)(O)=O	WPLUYIHCMSMGQH	-18.8087	-0.9682	-0.638	5	3	86.99	1.5028	5	166.51	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	-0.39570935393535994
G4	C(C1(C)CC(CC(O1)O)O)(O)=O	IHPVKEGJLBHQQH	331.341	-0.9682	-0.638	5	3	86.99	-0.56274	5	166.8	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	-0.3957093539353597
G4	C(C1(CC(CC(C)O1)O)O)(O)=O	UXRWOGFBFMUWOB	-2.64983	-1.0019	-0.776	5	3	86.99	0.55932	5	165.9	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	-0.39570935393535994
G4	C1(C(O)OC(C)CC(C1O)O)=O	FGZTXJWKWHCXMS	395.923	-1.2084	-0.577	5	3	86.99	2.271	5	165.88	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.2793965994953713
G4	C1(C(CO)(C(CC(C)O1)O)O)=O	ICXQDNHAIQVSMX	84.6535	-1.6864	-0.425	5	3	86.99	0.55013	5	167.12	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.2816614667375836
G4	C(CC(C)C(C(C(O)=O)O)O)=O	HNZDRZJYFCTLRW	54.3651	-1.4458	-0.609	5	3	94.83	0.091744	5	169.65	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	-0.15828847504074636
G4	C(C(CO)(C(C)CC=O)O)(O)=O	ILRKMTNVNIXIEF	709.083	-1.4245	-0.34	5	3	94.83	0.95378	5	166.83	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	-0.15947515336449222
G4	C(C(CC(C)C(CO)O)=O)(O)=O	OMRRQHQMVFHJPR	55.2907	-1.2647	-0.445	5	3	94.83	-10.023	5	170.5	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	-0.159475153364492
G4	C(C(CC(CO)O)CC=O)(O)=O	QUNCUNRFTDCEAO	1.58188	-1.3507	-0.501	5	3	94.83	-7.7333	5	171.17	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	-0.15602360779853403
G4	C(C(C)(C(CO)O)CC=O)(O)=O	HKRWFYQJBXPZML	-5.47288	-1.2393	-0.408	5	3	94.83	-2.4301	5	170.97	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	-0.159475153364492
G4	C(C(C)C(C=O)C(CO)O)(O)=O	AWESEHIVXFQPIS	-18.6693	-1.5868	-0.391	5	3	94.83	-1.5655	5	168.19	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	-0.05259993683216844
G5	C1(C(C(C(C1O)O)O)O)=O	RPLBTYVHLJOBKZ	101.743	-2.4068	0.064	5	4	97.99	0.48676	5	129.76	148.037173356	C5H8O5	5	8	5	1.0	1.6	1.0	1.4972043298094913
G5	C1(C(C(CC(CC1O)O)O)O)=O	AWPGDHFIEZGHAP	67.336	-1.7228	-0.476	5	4	97.99	1.0018	5	164.47	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.7330043887470654
G5	C(C1C(CC(C1(CO)O)O)O)=O	YNVCAVVWIGVFIQ	69.3226	-2.3447	-0.153	5	4	97.99	-2.1049	5	165.46	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.8455960180875596
G5	C(C1C(C(CO)(CC1O)O)O)=O	XLTABIJSJNUACS	53.4416	-2.3447	-0.153	5	4	97.99	-5.0778	5	166.38	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.8455960180875596
G5	C1(C(C(CC1(C(C)O)O)O)O)=O	COOAVZRCVLNGEU	435.574	-1.8241	-0.315	5	4	97.99	1.0919	5	168.71	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.7364559343130234
G5	C1(C(C(C(CO)C1O)O)O)=O	QJEBIWGZDFAUAU	66.8591	-2.2121	0.012	5	4	97.99	-0.051205	5	147.42	162.05282342	C6H10O5	6	10	5	0.8333333333333334	1.6666666666666667	0.8333333333333334	1.2242444430528143
G5	C1(C(C(C=C)C(C1O)O)O)=O	IALLVXNCMJNHDA	97.2029	-1.0165	-0.704	4	3	77.76	-2.6677	4	153.58	158.0579088	C7H10O4	7	10	4	0.5714285714285714	1.4285714285714286	0.5714285714285714	0.3652844186216639
G5	C1(C(C(C(C1O)=O)O)O)=O	NQRMVXKTYCGNNE	91.3557	-2.2631	0.013	5	3	94.83	0.46223	5	124.01	146.021523292	C5H6O5	5	6	5	1.0	1.2	1.0	1.356121404636231
G5	C1(C(C(CC1(CO)O)O)O)=O	QVVPJDROJOZTEY	85.336	-2.1834	0.063	5	4	97.99	-1.7308	5	147.75	162.05282342	C6H10O5	6	10	5	0.8333333333333334	1.6666666666666667	0.8333333333333334	1.117369226520491
G5	C1(C(C(C(C1O)=CC)O)O)=O	RZILQGKUPIRAMX	1018.11	-0.9239	-0.501	4	3	77.76	-0.84833	4		158.0579088	C7H10O4	7	10	4	0.5714285714285714	1.4285714285714286	0.5714285714285714	0.254957656523382
G5	C1(C(C(C(C=1)=O)O)O)C(C)O	JYDDAHDSJLLHSV	362.203	-1.1052	-0.501	4	3	77.76	0.28109	4	148.79	158.0579088	C7H10O4	7	10	4	0.5714285714285714	1.4285714285714286	0.5714285714285714	0.25840920208934
G5	C(C1C(C(C(C=1)=O)O)O)(O)=O	JYMFSVJEWQLNOF	15.6923	-1.8141	-0.105	5	3	94.83	1.6969	5	132.46	158.021523292	C6H6O5	6	6	5	0.8333333333333334	1.0	0.8333333333333334	0.47838403770276455
G5	C(C1(C=CC(C1O)=O)O)(O)=O	QQRLVQRWHZNDDL	324.232	-1.9563	-0.09	5	3	94.83	2.2232	5	127.26	158.021523292	C6H6O5	6	6	5	0.8333333333333334	1.0	0.8333333333333334	0.47838403770276455
G5	C1(C(C(C(C1)O)O)O)=O	SLBWSONHNKBIMR	58.6043	-1.5547	-0.335	4	3	77.76	1.5676	4	120.25	132.042258736	C5H8O4	5	8	4	0.8	1.6	0.8	0.8396890405573318
G5	C1(C(C(C)CC(C1O)O)O)=O	IHGWMUBKPVLGSM	73.724	-0.9434	-0.765	4	3	77.76	2.2737	4	157.06	160.073558864	C7H12O4	7	12	4	0.5714285714285714	1.7142857142857142	0.5714285714285714	0.18236431602722902
G5	C1(C(CC(C1C(CO)O)O)=O)=O	UGYXIMZLUCVVTH	51.5348	-1.7837	-0.309	5	3	94.83	-4.4301	5	159.63	174.05282342	C7H10O5	7	10	5	0.7142857142857143	1.4285714285714286	0.7142857142857143	0.7045130929142996
G5	C1(C(CC(C1)O)(C(C=O)O)O)=O	QCUAVHXSICSPOA	57.2574	-2.111	-0.422	5	3	94.83	-0.28638	5	160.05	174.05282342	C7H10O5	7	10	5	0.7142857142857143	1.4285714285714286	0.7142857142857143	0.5988245547057215
G5	C(C(C(CO)O)C(CCO)O)=O	XXMLKQMUFSNKAH	32.7543	-2.0229	-0.12	5	4	97.99	-4.2677	5	179.4	178.084123548	C7H14O5	7	14	5	0.7142857142857143	2.0	0.7142857142857143	0.6624301380476693
G5	C(C(C(CC(CCO)O)O)O)=O	SDNXOPZTDYNFAB	44.7132	-1.8819	-0.338	5	4	97.99	-4.1262	5	178.48	178.084123548	C7H14O5	7	14	5	0.7142857142857143	2.0	0.7142857142857143	0.5567415998390913
G5	C(C(C(CO)O)C(C=O)O)=O	HIPAGLNATSXMFT	37.1439	-2.6896	-0.065	5	3	94.83	-3.2038	5	153.93	162.05282342	C6H10O5	6	10	5	0.8333333333333334	1.6666666666666667	0.8333333333333334	0.9011823161634099
G5	C(C(C(CC(C=O)O)O)O)=O	ZAZMXMODCOTURY	58.9223	-2.5486	-0.283	5	3	94.83	-3.4916	5	154.05	162.05282342	C6H10O5	6	10	5	0.8333333333333334	1.6666666666666667	0.8333333333333334	0.7954937779548318
G5	C(CC(C(C(C=O)O)O)O)=O	DRFVLWXFACEMHK	71.4479	-2.5486	-0.283	5	3	94.83	-2.4079	5	156.58	162.05282342	C6H10O5	6	10	5	0.8333333333333334	1.6666666666666667	0.8333333333333334	0.7954937779548318
G5	C(C(C(C(C)O)O)C(C=O)O)=O	YPVIHEJZZQJCIF	26.0915	-2.3303	-0.443	5	3	94.83	-3.3709	5	173.06	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.520269023955943
G5	C(C(C(CO)(C)O)C(C=O)O)=O	UFDQVKKZIJVGJA	50.4719	-2.309	-0.174	5	3	94.83	-5.1154	5	171.65	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.5190823456321972
G5	C(C(CC(CC(CO)=O)O)O)=O	YXINUGWAIZLHJK	51.8421	-1.9131	-0.389	5	3	94.83	-4.9646	5	171.34	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.41565867466583134
G5	C(CC(C(CC(CO)=O)O)O)=O	RZMXAXYXCMZZKG	53.9775	-1.9131	-0.389	5	3	94.83	-3.7273	5	171.49	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.41565867466583134
G5	C(C(CC(C(C(C)=O)O)O)O)=O	QXPRRNBQNVREIJ	441.663	-2.0082	-0.497	5	3	94.83	-2.1999	5	173.46	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.41339380742361886
G5	C(CC(C(C(C(C)=O)O)O)O)=O	BPNLIVPLQNLIGW	73.8375	-2.0082	-0.497	5	3	94.83	-0.8032	5	170.96	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.41339380742361864
G5	C(C(C=C)C(C(C=O)O)O)(O)=O	NVQOPZWGEHMQFA	74.9398	-1.6313	-0.548	5	3	94.83	-5.4746	5	164.36	174.05282342	C7H10O5	7	10	5	0.7142857142857143	1.4285714285714286	0.7142857142857143	0.02118008198773027
G5	C(C(CC(C(CO)CO)O)=O)=O	CKEMBEURRQDMCF	662.671	-2.0541	-0.171	5	3	94.83	-3.9555	5	164.14	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.5213472128744098
G5	C(C(C(C(CO)CO)O)O)=O	PBTMPOHVAXICIM	48.6313	-2.4773	0.15	5	4	97.99	-4.7346	5	158.71	164.068473484	C6H12O5	6	12	5	0.8333333333333334	2.0	0.8333333333333334	1.0410785630129245
G5	C(CO)(CC(C(CO)CO)O)=O	MPFDLNMBCPCKML	46.9274	-1.8418	0.044	5	4	97.99	-2.9169	5	176.74	178.084123548	C7H14O5	7	14	5	0.7142857142857143	2.0	0.7142857142857143	0.661243459723924
G5	C(C)(C(C(C(CO)CO)O)O)=O	QQZPYCXXLAHJET	58.4903	-1.9369	-0.064	5	4	97.99	-1.04	5	178.62	178.084123548	C7H14O5	7	14	5	0.7142857142857143	2.0	0.7142857142857143	0.658978592481711
G5	C(C(C(C=C)O)O)(C(CO)O)=O	AQHRXDZMGQZWKF	475.407	-1.9814	-0.221	5	4	97.99	-4.2135	5	172.56	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.7327586113016097
G5	C(C(C(C(C=C)CO)O)O)=O	JPNYAEHCJHWJCQ	70.7612	-1.2817	-0.566	4	3	77.76	-6.0447	4	163.51	160.073558864	C7H12O4	7	12	4	0.5714285714285714	1.7142857142857142	0.5714285714285714	0.18211853858177376
G5	C(C(C)=O)(C(CO)C(CO)O)=O	NYOCIXDEFAUWAP	35.1419	-1.9681	-0.115	5	3	94.83	-3.937	5	172.84	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.5178956673084515
